fli	159994
üti	590
gzo	819
gzh	6505
gzi	2928
gze	1816
évè	70798
évé	119733
üts	770
hoe	74605
flm	337
hoa	20601
fll	272
;cl	1547
ròl	224
hoh	16094
djs	1339
dju	18105
djv	581
djy	374
dja	62282
djc	295
dje	34087
djd	270
dji	36474
djh	247
djk	346
djm	1127
fla	389759
;iv	299
dj 	26346
dj'	367
hoy	10736
dj-	1359
dj,	2319
dj.	1440
djé	2980
mkd	314
yên	1605
àle	832
àll	441
mkh	1734
uky	2641
mkv	313
ukw	1113
ukv	471
fmt	981
ukt	8535
uks	7220
fms	653
fmp	688
ukp	637
uko	42804
ukn	907
ukm	1176
fmm	900
ukk	8039
ukj	479
uki	63080
ukh	17524
fmf	867
fmg	490
uke	64393
ukd	702
ukc	905
uka	60833
fma	24033
fm?	2805
uk:	205852
fm.	2630
uk.	4764
fm,	2120
uk,	7828
mky	815
fm 	15998
uk 	39072
;i 	251
'we	256
'wa	750
ukö	405
'wo	237
'wi	933
'wp	243
uké	507
uká	2421
.yv	269
tz:	617
ygm	6406
f.!	774
aí,	262
aí 	1112
vky	348
vkv	406
vkh	473
vki	1312
vko	3568
vka	7563
vke	452
aíl	561
aío	311
aín	1815
aía	525
aíd	529
aís	8460
aír	385
gók	270
vk 	2279
gón	4151
ivä	648
ivá	4643
ivâ	563
iví	319
ivè	4305
ivé	239776
ivõ	353
sit	3368349
ivd	394
ive	3006652
ivg	899
iva	1057953
ivb	2754
ivc	854
ivl	1046
ivm	501
ivn	3981
ivo	149703
ivh	382
ivi	1700590
ivj	247
ivk	3323
ivt	1322
ivu	11585
ivv	321
ivp	447
ivr	462763
rê 	4025
rê-	222
rê,	678
ivx	424
ivy	7445
uë,	851
iv'	841
rês	924
rêp	1764
iv,	23073
iv-	5761
rêg	288
rêc	7753
ïl.	223
rêm	85801
rêl	4697
rêk	242
iv:	1561
zìz	659
, î	5558
ôtô	3213
lîm	226
lîl	1523
ôté	158884
fvo	271
fvi	1800
fvg	304
fve	970
fvd	518
fva	393
fvu	227
fvr	405
lî,	243
lî 	2169
fv-	257
fv 	2718
ôtr	14842
ôtu	14585
kpe	1191
ôti	15665
ôta	2316
atö	447
t,s	417
ôt.	6912
ôt-	234
ôt,	11325
ôt 	164176
kph	410
kpi	3172
ks:	1525
het	250523
t,c	387
hev	356046
hew	44259
hep	31303
heq	4333
her	1782765
hes	862067
âlu	1740
;op	366
;or	723
hex	25679
hey	46386
hez	240010
hed	59615
hee	75631
âlo	7115
heg	15649
âli	2332
hea	200505
heb	55767
;on	1065
âle	51937
;oc	679
heo	64484
âla	1044
hei	349449
âlc	481
hek	19738
t,d	327
bph	260
mdg	273
t,j	273
sik	37818
he?	699
he:	104638
he;	1014
he'	3870
he 	2880174
he!	487
he,	182686
he-	93835
he.	146257
âl 	654
kpm	370
 ña	398
 ñi	661
 ño	405
heó	385
mdv	220
âlî	408
heá	220
heï	720
 ñ 	239
xba	791
at.	132034
at,	154272
ryd	16059
rye	11558
xov	846
xot	9129
xou	2733
xos	6686
xop	17589
xof	6069
xog	3588
xod	8408
t, 	2653487
xob	21743
xoc	2684
xoa	983
xon	54069
xoo	496
xom	1423
xoi	3291
ñem	265
xo:	9306
t,.	511
t,-	372
xo 	8030
xo.	394
xo,	757
xo-	860
û y	325
u!!	961
hví	591
atl	193147
atw	5913
ryz	3200
atu	1055679
jí 	310
atq	654
atz	33993
ryy	285
hze	1574
hzd	503
;ri	525
hza	1127
;ro	2221
hzb	1450
wro	11367
wrl	297
wrm	374
;re	2453
wrt	974
wrz	494
wrx	402
wry	2272
bús	232
hz 	8735
wr 	2058
wr.	1216
wr,	314
hz.	1405
ryu	11515
;ré	5651
wró	326
rys	55658
xid	6216
xie	56623
xik	5014
t;w	617
t;t	466
t;s	1153
jet	1569467
jeu	975181
jez	8742
jex	385
jey	1085
ädt	2897
jeb	6480
jef	46737
jeg	3597
jed	21818
jee	9704
jej	2061
jeh	7200
jei	1608
jeo	6427
je?	529
je 	855955
je.	2823
je,	7289
je-	3198
t;a	277
t;l	809
t;m	430
am-	16794
am!	880
zkö	245
zkó	802
:fè	228
am:	14925
zkl	293
zko	10494
zki	6725
zke	2221
zka	9734
!pr	2392
zky	5535
zku	1718
zkp	218
zkr	1044
d-a	41037
d-b	12812
d-c	267605
!pu	231
 â 	444
.-n	498
fmr	262
zk 	387
!ph	304
!pi	964
u'.	456
d-q	711
d-u	3562
d-x	238
d-y	647
d-z	596
psj	646
psk	8926
öin	271
amk	3465
amj	1868
ârb	229
psn	1747
pso	61148
 ;p	298
psm	1217
 ;d	2336
zfu	248
amb	668204
psf	1437
psg	4996
ûbi	366
psd	3852
pse	254357
psz	1101
psx	311
amz	5049
pör	520
pöt	393
kle	82288
amq	1123
pöc	220
pss	4699
pök	404
sö 	301
pö 	456
pö,	262
sön	948
söl	781
söm	540
sök	506
söh	521
sög	387
söd	4463
si'	428
söz	232
sör	1331
lny	4419
?ga	621
eba	185667
  â	551
  á	1067
  à	202520
  ê	435
  é	58518
  è	322
ègr	32258
  î	670
 po	9617529
ègo	272
ègl	110330
  ö	344
ègi	267
ège	388364
 pn	26088
ry 	749644
häo	619
psé	1372
amí	6000
  c	314385
  b	1709568
  g	91202
  d	422779
  i	176795
  o	76447
  n	88516
  m	265541
  r	158403
  q	40972
  w	75765
  u	45815
  z	9405
  y	13922
häl	1187
.ix	232
!id	239
ebs	23088
lnb	3618
lz-	1036
lz,	2266
lz.	861
lz 	7191
ër,	357
ër 	1347
lzy	1048
lzz	292
-fè	336
-fé	12319
lzs	495
lzu	958
lzt	277
lzi	6441
lzh	3233
lzk	481
lzm	1473
lzo	3753
lza	23536
lze	16996
lzg	593
fêl	392
ërs	346
ërt	365
ëri	1424
ëro	681
ërm	1637
ërc	846
ërd	221
ëre	789
-f 	890
-f-	461
-f.	2154
-fa	52440
-fc	1164
-fd	765
-fe	59127
-ff	473
-fi	112173
-fl	121775
-fm	3032
-fn	386
-fo	137870
lzé	1798
-fr	199753
-fs	292
-ft	268
-fu	13429
put	334607
táv	996
táp	477
tár	3697
táz	388
tád	3121
tág	365
táb	1509
tác	1963
tál	5070
tám	272
tán	10463
tái	718
táj	945
ták	1104
tá 	3286
tá,	878
tá.	432
rjs	247
và 	723
û, 	1191
af:	22244
erâ	526
vàn	345
k.e	695
p q	10368
p p	82803
p w	15131
p v	22296
p u	6743
p t	35525
p z	2023
p y	3259
p x	940
p c	44261
p b	24476
p a	95415
p g	18446
p e	75292
p d	255529
p k	7704
p j	9349
p i	23578
p h	16542
p o	25389
p n	17462
p ;	3077
p '	675
p .	2757
p -	14337
p ,	995
erè	2782
wtv	240
äil	265
  k	52972
p à	12875
p é	9814
lg.	1321
lg,	667
lg-	610
lg 	3759
reé	915
lgj	242
lgh	3381
lgi	175290
lgn	856
lgo	39690
lgl	1589
lgm	515
lga	128996
lgf	608
lgg	398
lgd	8528
lge	199031
lgr	126718
lgs	358
lgp	1366
lgv	4700
lgw	326
lgt	338
lgu	25753
reá	238
mèr	181840
k. 	96863
lgè	8875
lgé	94603
lgá	1037
lgä	1343
lgó	305
nv:	3351
nv 	2433
nv.	7115
nv-	444
nv,	339
nvu	2543
nvs	707
nvr	4236
nvp	594
nvy	557
nvb	420
nva	133894
nvo	182972
nvm	221
nvl	968
nvi	981865
 jü	7545
krü	1753
 jú	2695
 jõ	723
 jô	465
 jö	4476
krö	1358
 jó	5359
 jí	261
íva	4702
kré	861
 jé	107236
íve	381
krí	272
ívi	847
krá	3276
 já	8487
krä	1910
ívo	393
 j-	7761
 j,	3813
 j.	195718
kr.	7446
kr-	309
kr 	4217
 j 	21426
nvä	1362
nvé	9737
krz	5222
kry	12303
 jy	6041
 jx	430
 jz	300
 ju	2369661
krs	2517
 jw	891
 jv	1422
krv	345
 jp	13572
krt	1180
kru	27521
 jm	5116
krk	1247
 jo	2351049
 jn	1659
krn	728
 jh	3085
 jk	2316
 jj	2332
krb	370
 jd	3763
 jg	1549
 jf	2040
 ja	1934591
 jc	6441
 jb	3880
ulá	1661
eb,	9849
ln,	3692
req	76223
.e.	29007
cwi	1107
.e-	2998
cwh	325
.e 	1342
cwm	481
cwo	796
cwa	876
.en	7906
.el	4159
.em	1291
.eh	44302
.ei	393
.ef	420
cwe	959
.ed	14679
.ee	606
.eb	553
.ea	2730
.ex	4025
.ey	240
.ev	1109
.es	9369
.ep	845
ái 	1200
áis	380
áir	569
áin	2697
áid	350
nk 	160835
nk!	296
nk'	1166
nk,	14113
nk.	8001
nk:	807
nk?	335
nka	75936
nkb	1201
nkc	1140
nkd	570
nkf	7024
nkg	1150
nkh	9051
nki	71410
nkj	486
nkk	1325
nkl	28313
nkm	2949
nkn	5268
nko	82872
nkp	955
nkr	12125
nks	39472
nkt	15046
nku	9171
nkv	1400
nkw	1745
nky	13699
jts	552
jk 	12574
cw-	246
cw,	725
nká	347
nkä	702
nké	2896
nkó	545
nkö	2601
änm	228
pj,	375
pj.	409
pj 	5860
änk	1566
og:	385
ïb 	327
pjo	691
pjh	363
pje	5264
pjd	325
pja	1638
!bc	229
pju	314
!be	235
eât	2056
ïbi	475
ïbe	12498
ïba	535
og.	11239
ïby	392
cjr	271
.vr	284
!bo	309
!bp	264
dîm	3399
dîn	8382
!br	290
mv 	3326
dît	635
mv,	365
mv.	286
mvp	6072
mvr	679
mvs	1281
mvu	479
mvv	389
mva	2102
mvc	389
mvd	581
mve	1701
mvi	4383
mvn	540
mvo	1836
jka	4403
uïs	1060
uït	4076
uïc	573
uïb	374
uïa	1380
uïg	1397
uïe	2047
uïn	279
uïm	906
hôj	526
uï 	895
olè	30270
olé	198545
olí	22352
hôs	221
.vo	3317
 pû	918
ai?	271
ai;	395
ai:	1149
ai-	16295
ai,	47921
ai.	23090
ai'	1107
ai!	1197
ai 	947370
h.h	2162
aiy	5655
aix	122202
aiz	20955
aiu	7690
ait	4248994
aiw	6495
aiv	11730
aiq	1809
aip	12333
ais	7188352
air	4595076
aim	198655
ail	2083557
aio	22041
ain	6369532
aii	8705
aih	7168
aik	26110
aij	8271
  t	194485
aid	285080
aig	207275
aif	7777
aia	31038
aic	28279
aib	104956
:ca	825142
:cc	1123
ûn,	235
:cm	683
àj 	467
:cv	425
aió	315
rn.	13469
rn-	12385
rn,	24224
bâc	2975
rn!	443
rn 	180735
ìa 	347
rn;	1046
rn:	1708
ìa:	2635
 ä 	361
rnk	2440
rnj	8709
rni	862205
rnh	25708
rno	445979
rnn	483
rnm	9015
rnl	2971
rnc	1720
rnb	19367
rng	2259
rnf	2691
rne	2051806
rnd	9463
rny	20283
rnq	325
rnw	4769
rnt	7578
obí	591
'ús	458
obè	1391
obé	26959
sâ 	351
obó	774
ob.	3692
ob,	6949
ob-	1846
ob'	668
ob 	89073
rné	283677
rnè	5619
rní	2696
rnã	422
rnâ	288
rná	25072
rnä	331
rnó	838
rnö	562
obn	3198
obo	763512
obl	438257
obm	467
obj	320558
obk	1562
obh	2484
obi	370565
obf	414
obg	533
obd	2022
obe	448499
obb	56659
obc	10544
oba	258958
obz	946
oby	19478
obv	1328
obw	1587
obt	209534
obu	56247
obr	479986
obs	198267
obp	220
ît-	3041
ît,	6934
ît.	4243
ît 	180400
ole	1219385
îtr	267150
îti	3167
îto	554
îta	731
îte	77325
zfr	262
olu	789021
hái	922
háj	441
hák	292
hál	1993
hám	472
hán	2736
háb	510
hác	696
hád	450
zfi	433
hág	1187
ház	4925
háp	666
hár	2164
hás	634
hát	1152
háv	2466
îté	2093
há 	891
g ?	1604
g :	34542
g ;	8477
g ,	1203
g -	28088
g .	1696
g '	1194
g !	3506
g y	14176
g z	8616
g t	93844
g u	14152
g v	33767
g w	31197
g p	81154
g q	18102
g r	39970
g s	124862
g l	49418
g m	72473
g n	29384
g o	71725
g h	43718
g i	50001
g j	23390
g k	40643
g d	218081
g f	57242
g a	111337
:cí	259
g ü	283
g é	6681
g à	16038
ca;	2055
ca:	226119
ca.	42774
ca-	12515
ca 	363001
ca'	3220
caz	21330
cay	25593
cas	1064257
car	2293983
caq	3782
cap	711299
caw	2229
cat	6590835
cak	5489
cai	803843
cah	40698
can	1706457
cal	1721882
cac	176887
cab	162736
caa	19672
cag	143211
caf	62544
cae	62920
cad	523384
f:b	1074
caë	1021
caé	563
caè	1634
caï	10840
caí	875
f:d	698
caä	556
tj 	1798
tj.	387
ysw	826
ór 	2243
tja	14423
tjb	496
tje	16544
tji	2108
tjk	6510
tjo	6663
tjs	295
tju	3529
tjy	387
órb	243
órc	274
óra	2016
órg	1624
órd	5808
óre	842
órk	477
óri	52226
óro	384
órm	1560
órs	2153
órt	262
óru	249
órz	971
óry	873
nnä	244
cuu	799
tjá	281
tjä	1139
tjó	303
tjö	308
órá	320
óré	259
m'c	417
m'a	40960
m'g	344
m'e	21661
m'd	655
m'k	347
m'i	10995
m'h	2008
m'o	5803
m'n	577
v- 	291
m'l	430
m's	8399
m'r	442
m'p	470
m'v	307
v-n	622
v-o	326
v-l	1248
v-j	542
v-k	495
v-h	317
v-i	704
v-f	674
v-g	321
v-e	623
v-b	956
v-c	928
v-a	1156
v-x	521
v-v	938
v-w	223
v-t	1098
v-u	537
v-r	1132
v-s	2800
v-p	3392
m'ê	600
m'é	19190
óa 	335
rw 	1247
:án	665
:ál	2878
:ág	629
rw.	647
:ár	1042
:ás	254
gbd	997
ölz	1214
qil	1009
öls	1078
qih	351
kín	734
ei:	901
ei!	281
ei 	114750
ei'	257
ei-	3840
ei,	11746
ei.	5678
h.,	4000
eiq	4626
eip	21217
eis	155943
eir	142693
eiu	4431
eit	107356
eiw	2558
kí 	1990
eiy	5684
eix	20528
eiz	62336
eia	18819
ûgi	429
eic	77979
eib	25411
eie	20020
eid	110022
eig	535067
eif	22764
eii	4985
eih	9019
eik	32677
eij	20780
éfè	26751
eil	1447885
eio	9941
ein	1302736
cef	16593
qiu	1331
rwc	377
qit	317
rwd	704
rwe	20943
éf 	821
rwi	47562
éf.	5282
qir	925
cuk	2506
rwk	1912
rwo	17541
eió	323
éfr	14414
rwr	227
éfe	280399
éff	534
éfg	291
éfa	151602
éfl	46472
üís	536
éfi	331629
rwu	348
rww	270
olò	4720
mlc	598
gj 	590
srä	234
dzé	1210
sré	2490
gje	2818
srü	1006
gja	1993
dte	8453
yú 	875
dz 	3187
sr 	13602
dz-	861
dz,	614
dz.	723
sr:	113169
dz:	221
yún	332
src	4073
dzc	256
dzb	531
srg	598
srd	854
sre	20509
dzi	23508
dzh	1489
srl	691
srm	622
srs	1257
srv	645
dzt	666
srt	1596
sru	11650
dzy	2446
sry	1075
òli	440
òla	541
mln	682
'gu	1317
'gr	1745
'ge	798
'ga	1925
'gl	322
'go	1546
'gh	217
ó, 	3213
ysk	14515
ysj	335
ysi	173783
ysh	6128
yso	35870
ysn	730
éyé	766
ysa	86842
yse	119183
ögn	249
yss	47738
ögo	287
éya	1129
éyo	310
ysv	1395
öga	296
gq 	278
w a	26068
sy-	22173
ögu	294
gqi	2736
gqv	395
gqu	714
ydè	882
uvy	3773
ffy	16179
ffw	534
ffv	626
uvr	841080
uvs	596
ffs	25505
uvu	2034
uvv	338
ffp	866
ffo	101247
uvi	152586
ffm	15289
ffl	117723
ffk	510
ffj	270
uvo	216681
ffg	765
uva	326273
ffe	729657
ffd	189468
ffc	77814
uve	3086491
ffa	357474
if?	318
if:	49930
if;	764
if'	333
if 	543318
if,	67009
if-	3158
if.	51007
ff;	96170
ff:	958
ff-	4805
ff,	25356
uv,	572
uv-	377
uv.	27336
uv 	3470
ff!	256
uv'	600
ifu	21499
ifv	385
ifp	2254
ifr	24216
ifs	284236
ify	18813
ifd	605
ife	204896
iff	2151817
ifg	338
ifa	63283
ifb	571
ifc	1602
ifl	19214
ifm	1092
ifn	1107
ifo	150080
ifh	621
ifi	1294389
ifj	583
ifk	4876
ffû	1553
ög 	280
uvè	5655
uvé	117743
ffé	333943
ffè	9144
uvâ	264
ifò	723
ifó	525
ifá	343
ifí	1018
ifè	23923
ifé	6526
yd,	2898
ôda	291
ôde	1187
b!!	947
cu:	1021
aàs	825
aà 	312
s,x	331
s,t	581
s,u	237
s,v	344
s,p	963
s,r	359
s,s	1119
s,l	1081
s,m	700
s,n	483
s,o	276
s,i	488
s,j	458
s,k	225
s,d	763
s,e	821
s,f	353
îmi	297
s,a	874
s,b	329
s,c	1175
s,.	2350
s, 	6880171
uui	550
ydl	1615
cu 	52956
yde	70283
ydb	4003
yda	30773
 ;l	231
 ,e	443
 ,d	366
 ,c	443
uud	2354
iy 	9610
iy,	375
yds	1066
 ,m	303
 ,i	311
tmé	2866
iye	10968
iya	100042
iyo	16799
iyn	1053
iyi	2845
iyu	6500
iys	716
 ,s	324
esè	435
iyy	4045
uub	578
iyá	373
húc	407
iyâ	870
iyé	334
iyû	222
hju	1582
hún	554
hjs	218
hjr	436
;br	3578
;bu	752
hje	2204
;bi	4037
hja	4854
;bl	7015
hjm	7437
;bc	222
hjo	2972
;ba	36180
hji	794
hjk	1024
;be	1830
a!!	660
bz 	1115
hj 	463
hjä	443
hjá	316
c-z	222
lóp	12033
p f	32534
!go	226
bzz	224
ät 	4991
tmp	772
esu	265671
tms	1033
tmt	267
tmu	9807
äti	583
äth	1170
äta	276
äte	1390
ätz	1173
äts	1244
ätt	5217
- ö	222
- à	5569
- á	247
- î	1347
- é	30011
tma	134597
u,v	469
tmb	555
tmc	1787
tmd	253
syj	957
tmf	331
esk	43410
tmn	598
f, 	201580
u, 	488144
esh	91757
- w	21401
- t	99895
- u	32973
- r	80268
- s	226934
- p	165958
- z	7779
- x	9958
- y	7166
- f	73981
- g	71160
- d	112000
- b	399295
- c	190653
- a	465138
- n	52717
- o	40587
- l	209585
- m	145235
- j	65349
- k	23509
- h	46363
- i	54105
eõe	362
-yb	253
sym	182687
wig	47688
wif	11971
wie	61921
wid	1047890
wic	101594
wib	1555
wia	22767
wio	784
win	280277
wim	39574
wil	452894
wik	1409528
wij	14105
wii	10950
wih	3437
wiw	684
wiv	3697
wiu	491
wit	249122
wis	101775
wir	18266
wip	2447
wiz	11978
wiy	1464
wix	2620
syr	53776
tíz	243
wi 	8169
wi.	1005
wi-	2454
wi,	1798
wiñ	1194
tm?	1039
tm 	12266
syv	1106
syt	4508
tm,	2042
tm-	1799
jns	1718
jnr	233
jnw	230
jnt	354
jny	2280
jnb	421
jna	6465
jng	492
jne	7446
jnd	825
jni	6160
jno	6834
:fú	737
:fü	1068
:fó	2112
:fö	2672
:fê	1162
öy 	386
:fí	458
:fá	540
:fä	420
jn 	7038
jn.	419
jn,	842
öys	424
öyl	233
jná	262
:fy	1115
:fs	674
:fr	105037
:fu	22394
:ft	443
:fk	2120
:fj	1326
:fi	209063
:fo	114659
:fm	313
:fl	52121
:fc	5471
:fb	218
:fa	72911
:ff	1360
:fe	44123
öyü	458
:f.	612
:f-	653
:f 	513
l-y	1677
l-z	2070
l-p	14086
l-q	7024
l-r	24802
l-s	45135
l-t	15055
l-u	2625
l-v	9692
l-w	5384
l-h	18205
l-j	12779
l-l	23469
l-m	32265
l-n	8979
l-o	7014
l-a	70854
l-b	20011
l-c	17194
l-d	68618
l-e	21210
l-f	16096
l-g	11378
n?,	410
mê 	252
l-,	224
l--	522
l- 	2103
l-'	695
mêd	242
mêm	848430
mêt	290
sr.	6050
l-é	3942
l-ê	263
buh	4373
ttr	548337
ttw	4559
ttv	2744
ttt	1840
tti	318390
tth	47300
ttn	5712
ttm	6275
tta	647660
ttg	18649
blü	1497
yay	5918
yax	587
yaz	10072
yau	226050
yat	33013
yaw	2698
yav	5491
yaq	2527
yap	5757
yas	49500
yar	80361
yam	75603
yal	211475
yao	9508
yan	495299
yai	30188
yah	21692
yak	39971
p :	16954
yae	2973
yad	19881
yag	155391
yaf	1414
yaa	5242
yac	26815
yab	18816
öbb	297
öba	267
öbe	2629
ya:	23890
öbi	1086
öbl	1105
ya-	3405
ya,	20050
ya'	1992
ya!	228
ya 	159583
tt:	14602
p ?	2538
yaë	316
tt.	14518
tt-	5221
?re	2142
?ra	672
?ru	666
tt 	169513
-vá	685
-vè	572
-vé	7715
-vê	1113
. î	277
-vr	6930
-vs	469
-vu	2946
-vv	245
-va	76152
-vc	413
-vd	339
-ve	60949
-vf	274
-vi	194609
-vl	2956
-vm	891
-vo	69149
-v 	1952
cöl	286
-v,	294
-v-	434
-v.	1420
n-v	40790
n-w	12347
n-t	47582
n-u	4441
n-r	43727
n-s	93631
n-p	151748
n-q	2335
n-z	2725
n-x	1054
n-y	11753
n-f	65323
n-g	33444
n-d	109719
n-e	41228
n-b	133340
n-c	106595
èli	458
n-a	54262
n-n	33988
n-o	29079
n-l	131905
n-m	103223
n-j	54008
n-k	8193
n-h	23804
n-i	11125
zpp	231
nús	962
n- 	3572
n-.	220
n-,	299
n--	1343
èl 	826
ttè	4411
n-â	1502
n-à	244
èlè	408
n-ê	3969
n-é	3767
n,k	259
zpl	244
nól	320
nóm	1196
lwy	2109
nón	674
lww	903
lwu	391
lwh	348
lwi	8131
lwo	5886
lwa	37725
nób	268
lwe	10165
nóg	913
núa	231
lw.	222
lw 	476
nór	978
nós	861
lwó	488
cí 	1121
nów	3012
cío	519
cín	1010
cím	522
cíf	379
cíc	323
cía	16670
cív	248
cís	374
cír	611
cíp	1340
 zí	267
 zì	723
 zé	32505
 zè	3669
 zê	832
 zä	813
 zá	3906
 zü	5479
 zú	721
 zö	637
ödl	977
núi	228
õis	933
 zm	1993
 zn	6146
 zi	94412
 zh	42372
 zk	499
 ze	118729
 zd	4806
 zc	296
 zy	7028
 zx	1857
 zu	72721
 zt	1546
 zv	13678
 zp	1444
 zr	4266
 z-	1279
 z,	1958
 z.	7806
 z'	1244
 z 	19820
 z:	3234
tîn	317
y?,	218
êla	3659
êlo	280
êli	381
,b,	404
y? 	1285
,br	362
umv	2321
,ba	703
,be	405
êl 	225
,bi	294
y?d	308
,bl	479
,bo	532
nww	476
wn,	16537
êlé	12173
éun	115948
.u.	6062
.u-	1533
.u 	238
féb	1643
.ut	777
.ur	759
.us	6989
.up	858
.uq	468
.un	9933
.ul	1343
.um	1306
.uk	19705
.ui	362
.uf	218
.ud	264
.ue	787
.ub	388
.uc	1328
.ua	2493
áy 	285
sak	79193
saj	5400
ía:	81277
sai	2852737
ía 	51723
ía-	1600
ía,	3619
ía.	1301
sam	312740
sab	379667
ías	7176
sag	559174
íaz	4792
íac	427
íad	620
sad	126893
ee'	1156
ían	386
ki;	411
ki:	4146
ki?	220
üar	327
ki.	25023
ki-	11778
ki,	52790
ki!	474
ki 	277517
ki'	522
saq	6944
sap	53545
saw	22936
sav	290400
kiz	5045
kiy	13807
kix	335
kis	156947
kir	114250
kiq	4912
kip	940377
kiw	6213
kiv	10956
kiu	1735
kik	15664
kij	8526
kii	8194
kih	7537
kio	16943
kil	156429
kib	14732
kia	33181
kig	10398
kif	11367
kie	122779
ïr,	411
ïro	795
ïri	426
ïre	2835
ïra	7257
éât	214742
sa,	44665
ô. 	845
öör	270
gîr	275
gmm	219
ô..	732
gît	4617
ööl	220
c'h	9960
c'm	372
c'a	714
c'e	749073
c'q	293
c's	1661
c't	343
.no	8615
.nm	218
.nl	5501
c',	282
.nh	1953
.ng	1009
c' 	1680
.ne	53856
.nd	309
.nc	2018
.nb	1170
.na	9050
.nz	1542
.ny	2097
.nu	1082
.nr	672
.np	589
c'é	38000
c'è	218
rnp	1271
t w	170267
t v	679660
t u	3171657
t t	1388378
t s	3443748
t r	2060450
t q	1288918
t p	4593828
bg,	402
t z	35397
t y	90779
t x	40962
t g	602203
t f	1159453
t e	3582842
t d	11420725
t b	876413
t a	4060097
t n	960211
t m	1799278
t l	7261115
t k	125467
t j	600956
t i	1209310
t h	458983
t ?	29539
t ;	61149
núñ	2234
t '	9767
t !	26603
t .	35496
t -	122399
wàl	402
t ö	997
t ô	566
t ó	283
t ü	637
t ä	355
t á	1869
t à	1692433
t é	1166105
t è	2528
ayn	50685
ayj	560
aye	373158
ayd	18321
ayf	5767
aya	418257
ayc	5320
ayb	14289
ayz	2485
ayu	19342
ayt	19985
ayv	1509
ayp	1935
ays	998743
mañ	1639
iöt	273
maü	1970
maâ	2450
maé	1407
maë	3613
maí	316
maï	29334
maî	148152
ay-	57888
ay,	90513
ay!	937
ay 	445220
ay?	554
ià,	285
ay;	3887
ay:	13106
ma;	555
ma:	2002
ma!	606
ma 	572124
ma'	3989
ma-	15320
ma,	70759
ma.	38550
ayé	33274
ayè	1434
ayá	923
bgr	1058
ayâ	368
ayó	560
maq	28245
map	94977
mas	793354
mar	4408488
mau	389694
mat	2512436
maw	5377
mav	17096
may	134505
max	371982
maz	91700
maa	44373
mac	417804
mab	29504
mad	354228
mag	2112363
maf	18234
mai	3673286
mah	92304
mak	95639
maj	301948
mam	93310
mao	15592
man	3928592
enp	22030
enq	59406
orú	545
oró	2030
orî	1009
orì	1419
orí	83806
orê	89346
orë	453
orè	26424
oré	236220
orâ	305
orã	407
orà	508
orá	3255
:cs	4036
or?	385
or:	526164
or;	1032
or.	56072
or,	112277
or-	23754
or'	5172
or 	1007644
or!	469
fel	151587
orz	38493
orx	948
ory	499791
orv	98264
orw	20288
ort	5781492
oru	129945
orr	553077
orp	395584
orq	24364
orn	481732
oro	348725
orl	276132
orm	1876149
orj	10712
ork	272062
orh	25089
ori	7644980
orf	108893
org	1749979
ord	2939084
ore	1429962
orb	193724
orc	540716
ora	1173894
!n!	446
feh	5530
às.	4007
en 	15246578
!na	1073
en!	2400
!no	8907
!nk	223
en'	20840
!!n	3619
en,	401149
!!w	5634
á r	2723
 yf	955
núm	1745
ël-	1946
ël.	7867
umf	3660
éci	804174
goé	4478
cqm	395
cqf	856
cqz	332
cqu	440786
oiâ	417
oiá	1756
cq.	3054
cq,	7982
cq 	16668
.fo	8257
oi.	44396
oi-	19449
oi,	81840
oi!	1549
oi 	731849
oi?	2013
ié-	3389
oi;	434
oi:	6594
ié,	28472
oio	2771
oim	8800
oil	245652
oik	4582
oij	1550
oii	668
dv,	366
oig	160231
oif	17315
oie	394342
oid	209533
oic	56433
oib	2362
oia	15441
oiz	8639
oiy	257
oix	393888
oiw	633
oiu	1369
oit	1525885
ois	3443974
oir	3647752
oiq	10179
oip	3457
óbr	250
óbu	350
óba	2074
óbe	864
óbi	644
óbl	386
höh	2740
höl	3052
iét	630115
höc	1295
höd	430
hög	1716
höf	2897
höy	297
iév	44036
qn 	719
höp	728
hös	537
hör	3172
höt	556
iép	2220
: o	117483
iér	43819
qne	253
iéz	1235
iée	381989
iéd	2989
iéf	828
iél	17134
ién	15102
iék	237
svl	666
svj	1142
dvd	49888
svd	393
izâ	512
.s.	50760
dvb	1123
goo	134159
gon	367844
gok	9970
goj	5062
svs	391
dvs	627
,pl	243
:ñe	283
gos	140251
-li	130442
eya	22000
twc	263
eyc	11326
eyb	18445
eye	84118
eyd	21853
eyg	5417
eyf	11164
eyh	4514
eyk	7764
twi	44668
eym	22741
eyo	18174
eyn	45820
twr	1904
eyp	1767
eys	44840
eyr	82842
eyu	1988
eyt	12183
eyw	2310
eyv	3365
eyy	2641
eyx	328
eyz	3299
-ls	240
ey 	674881
ey'	10077
-lp	1687
ey-	69384
ey,	101029
ey.	45260
ey;	10527
ey:	5926
go'	687
bk 	5706
qq 	1452
bk,	272
bk-	1017
bk.	382
qq.	420
twä	1403
eyè	648
go?	307
twó	330
osì	455
bke	1014
qqa	2350
bka	2755
qqc	747
bkc	304
bkl	229
bkn	613
bko	2425
bkh	3625
bki	2287
qqu	3453
bku	228
bkr	242
bks	413
crl	582
-lu	54451
sbü	3065
sbá	220
sbä	826
sbè	780
sbé	647
lk'	228
ét.	313
zce	1383
sb:	12610
rx.	774
sb.	1763
sb,	1215
sb-	953
sív	376
